#                               k_frame                                                                 mesh_V                                                                im_ener                                                                 im_err                                     reg_discrete-equilibrated_ciarletgeymonatneohookean_0.025_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.025_ener
                                   0                                                              0.359999999999997                                                             0.0                                                                    0.0                                                                    0.0                                                                    0.0                                  
                                   1                                                              0.3565330287749368                                                    0.06539414602144862                                                    0.10270889094827967                                                    0.38891235112587613                                                   0.0032295189207570065                         
                                   2                                                              0.3528836174834316                                                    0.06804943637338434                                                    0.10687932429415647                                                    0.43722600368505476                                                   0.0020565524494370125                         
                                   3                                                              0.3496923181165701                                                    0.06600464441597852                                                    0.10366774761730484                                                    0.46679866804747894                                                    0.002767145316543557                         
                                   4                                                              0.3464076209701472                                                     0.0717596153778582                                                    0.11270657939194635                                                    0.43902488815297147                                                    0.023575061759613807                         
                                   5                                                             0.34446622877900523                                                    0.06669260735841438                                                    0.10474827110648577                                                     0.3906784480672909                                                    0.03494489036803588                          
                                   6                                                              0.3412455948708033                                                    0.06744094315564993                                                    0.10592361698172283                                                     0.4296697601863338                                                    0.011384628605890974                         
                                   7                                                              0.3363026484986687                                                     0.0665221416264535                                                     0.1044805354246306                                                    0.43722617038598804                                                    0.06049054132570923                          
                                   8                                                             0.33448257176264473                                                    0.06779562113950786                                                    0.10648067880731608                                                     0.3631532900699574                                                    0.033117950420078326                         
                                   9                                                              0.3307637464372439                                                    0.06905228541237605                                                    0.10845441195643137                                                     0.450282680695967                                                     0.009903651595327512                         
                                   10                                                            0.32856030384442864                                                    0.06817731825880406                                                    0.10708017723624591                                                    0.35365959849077194                                                    0.05212429238094343                          
                                   11                                                             0.3252021615902629                                                    0.07001482640019449                                                    0.10996619127255956                                                    0.32786938045538505                                                    0.06355531547824021                          
                                   12                                                            0.32301586436428803                                                    0.07058868645368577                                                    0.11086750328960582                                                    0.35791422276662044                                                    0.05289821901525258                          
                                   13                                                             0.3192318457460017                                                    0.07086690788964056                                                    0.11130448147287596                                                    0.33320719618932604                                                    0.050330561735062666                         
                                   14                                                             0.3157812473510588                                                    0.06997820611656315                                                    0.10990867498177792                                                     0.3799485579487325                                                    0.04148983859338566                          
                                   15                                                             0.3119969923825663                                                    0.06989902146683469                                                    0.10978430654746775                                                     0.3969040256808554                                                    0.06136156699196467                          
                                   16                                                             0.3107707660327133                                                     0.0653165448513514                                                     0.1025870095475445                                                    0.44624804918642413                                                    0.010271208474968124                         
                                   17                                                            0.30625553675881184                                                    0.07154574753611923                                                    0.11237067579550963                                                    0.44903511858163914                                                     0.0317926709976764                          
                                   18                                                             0.3036625931889792                                                    0.06943344577697637                                                    0.10905306735149838                                                     0.5661404242077424                                                    0.02068567839318722                          
                                   19                                                            0.30119547238710354                                                    0.06770536485843734                                                    0.10633892112572133                                                    0.38317233511666365                                                     0.0975181327795986                          
                                   20                                                             0.297033513266584                                                     0.06880506200802246                                                    0.10806611968223778                                                    0.49792235765234943                                                    0.07191286608299415                          
