#        k_frame                  mesh_V                 im_ener                  im_err        
            0               0.359999999999997              0.0                     0.0          
            1              0.35293898882724706     0.08707309778156873     0.13511292606946973  
            2              0.34797385703707634     0.08871443402602432     0.13765981768470306  
            3              0.34508507231124835     0.08809355341074752     0.13669638582334556  
            4              0.34584523913017834     0.09069714799636173     0.14073643139107575  
            5               0.3408456237097769     0.09045606989839734     0.14036234607589673  
            6              0.34001874703582674     0.09142604302694637     0.14186747120577076  
            7               0.3381673650484679     0.09109152555161178      0.1413483942914842  
            8               0.3299843265376864     0.09157235118259593     0.14209450025976433  
            9               0.3292001703135149     0.09110445289892766     0.14136845389389488  
            10             0.32665981587495696     0.09202755357115942     0.14280084617187272  
            11             0.32328401519266314     0.08930973425874665     0.13858355599633088  
            12              0.3223827582136706     0.09155915605805537     0.14207402514251286  
            13              0.3169198048098673     0.09081160756038874     0.14091404040013064  
            14              0.3115652363932473     0.09296155321648271     0.14425015058669954  
            15             0.31504083966548074     0.09220717048335857     0.14307956103555736  
            16              0.3097303828429905     0.09236422867060631     0.14332327111114745  
            17              0.2984802808905671     0.09180713775208546     0.14245882289458228  
            18             0.29921377943640043     0.09343057224958753      0.144977936040067   
            19              0.301984923513869      0.09067488863709149     0.14070189113421042  
            20              0.2942954438163317     0.09308416348586561     0.14444040719505002  
