#        k_frame                  mesh_V                 im_ener                  im_err        
            0              0.35999999999999727             0.0                     0.0          
            1              0.35583382980295886     0.08962956683029623      0.1380383906038827  
            2               0.3520486230400011     0.09293718872014577      0.1431324551915816  
            3               0.3477247972094532     0.09532456202742422     0.14680924601811043  
            4               0.3520998258930608     0.09389060624392588     0.14460081240015019  
            5               0.3449698614116506     0.09846404671772181      0.1516443627022594  
            6               0.3515246287342601     0.09600592157868558     0.14785860706273962  
            7              0.34716547079848653     0.09669180552963784      0.1489149361300188  
            8               0.3448848205095525     0.09593985792836937     0.14775686251248052  
            9               0.3431233630322539     0.09686999782555139     0.14918936987566536  
            10              0.3336551907017852     0.09705439244596696     0.14947335581399274  
            11              0.3276663892113112     0.09539273473856374      0.1469142387304664  
            12              0.3342172674362895     0.09653560065375481     0.14867436518413663  
            13             0.32262556240942175     0.10075218783026779     0.15516832614223064  
            14             0.31377682599256596      0.0975415738845303     0.15022366337532123  
            15              0.3089132387030915     0.10119350883305539     0.15584800410028476  
            16              0.3079243647190368     0.09697718598950872      0.1493544502410817  
            17             0.30332284550918936     0.09761076958367534     0.15033023159030298  
            18             0.30415117972816885     0.09706943196017113     0.14949651815215442  
            19              0.3010582007892591     0.09831823821665728     0.15141980320102447  
            20              0.2977809303760807     0.09861339145799725     0.15187436836134963  
