#        k_frame                  mesh_V                 im_ener                  im_err        
            0              0.35999999999999727             0.0                     0.0          
            1               0.3514106921064802      0.0897068914096807      0.1387160951785435  
            2              0.34878389450883607     0.09338320295169122     0.14440087116123324  
            3               0.343562649972004      0.09432518662881578      0.1458574849771763  
            4              0.33615985867488163       0.09792963591589       0.151431138489353   
            5              0.33543661537208996     0.09646286141651438     0.14916302700021836  
            6               0.3408363601085163     0.09780441280377411     0.15123750274001582  
            7              0.33066427924859043     0.09440101894083572     0.14597474645002934  
            8               0.3280606019692204     0.09545616439900496      0.147606345265935   
            9              0.32472583498659835     0.09556377190695593      0.1477727415492114  
            10             0.32357358035542527     0.09443265497850357      0.1460236660764175  
            11              0.3298881716612973      0.094688953900545      0.14641998775366405  
            12              0.3195004643418551     0.09705473032472123     0.15007824925922067  
            13             0.31378620461294593     0.09605287059836964     0.14852904755384155  
            14              0.3137685036593359     0.09605913086757426     0.14853872797064324  
            15              0.3092813763668332     0.09720320420198601      0.1503078382703495  
            16              0.3102516488802325     0.09740730771807521     0.15062344883626247  
            17              0.3028228291167709     0.09836727468405634      0.1521078706786509  
            18              0.2993762870232532     0.09837312006466639      0.1521169095424474  
            19             0.29261294120568954     0.09978638887534862     0.15430228379602795  
            20             0.28845355128809086     0.09770630212695064     0.15108579165327085  
