#                              k_frame                                                               mesh_V                                                              im_ener                                                               im_err                                    reg_discrete-equilibrated_ciarletgeymonatneohookean_0.1_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.1_ener
                                  0                                                            0.359999999999997                                                           0.0                                                                  0.0                                                                  0.0                                                                  0.0                                 
                                  1                                                           0.35889202327844805                                                  0.13036250857874196                                                  0.20455581423157457                                                    0.28170435471015                                                   0.022234797796939373                        
                                  2                                                            0.3522668681939379                                                  0.12893440396947595                                                  0.20231493144755064                                                   0.2753466643381188                                                 0.0015675403753429857                        
                                  3                                                           0.34954138160518133                                                   0.1281222578435454                                                  0.20104056802914191                                                   0.2686235216533658                                                  0.02675120973243201                         
                                  4                                                           0.34769253480952284                                                  0.13485612773324251                                                  0.21160688999727484                                                   0.2526441726437559                                                   0.044458688895954                          
                                  5                                                            0.3448808798979547                                                  0.13227089244333143                                                   0.2075503179393005                                                  0.27784141290799824                                                  0.03275843475920933                         
                                  6                                                            0.3420062519175804                                                  0.12675458507180162                                                  0.19889451069658134                                                  0.25362982039299004                                                  0.02885021388223318                         
                                  7                                                           0.33963843359337687                                                   0.1316036878827935                                                  0.20650338678073496                                                   0.2750844737680647                                                  0.04742223750129214                         
                                  8                                                            0.3366190912655139                                                   0.1334872673540444                                                   0.2094589691533991                                                   0.3033447230867153                                                  0.05641077824830641                         
                                  9                                                            0.3334284683448855                                                   0.1305874611701438                                                   0.2049087942486008                                                  0.25708404316837186                                                  0.048578187871232595                        
                                  10                                                           0.3301443593860855                                                  0.13421753540102022                                                  0.21060485516453095                                                  0.42817956721525025                                                  0.03591915216892519                         
                                  11                                                           0.3241726091449502                                                  0.13099799238323123                                                  0.20555297137802334                                                  0.32603272949738293                                                   0.0666409146344506                         
                                  12                                                           0.3232389932066602                                                  0.13616536066683602                                                  0.21366124758573937                                                   0.5369877448955787                                                  0.049375388392528384                        
                                  13                                                           0.3190445000200375                                                  0.13140179904283175                                                  0.20618659680413137                                                   0.5133542107281305                                                  0.04196664484435948                         
                                  14                                                          0.31602128434374294                                                   0.1305714975364889                                                   0.2048837452209626                                                   0.5198865322915173                                                  0.057031264797104915                        
                                  15                                                          0.31184687806699907                                                  0.13318811221003654                                                  0.20898955563312205                                                   0.6435484430556454                                                  0.018878456696463597                        
                                  16                                                           0.3098895134438211                                                  0.13890046871780692                                                  0.21795298959406187                                                   0.6070722902954566                                                  0.02184276789798891                         
                                  17                                                          0.30703934158899726                                                  0.13171937465811803                                                  0.20668491445138454                                                   0.7998683466653486                                                  0.025323384477578783                        
                                  18                                                           0.3055978005918854                                                   0.1350832543503396                                                  0.21196328134476028                                                    0.63328830269994                                                   0.02460988519213278                         
                                  19                                                           0.301654814858522                                                    0.1377745729070765                                                  0.21618631191337911                                                   0.6899410091366882                                                  0.019112647907848133                        
                                  20                                                          0.29691859788441627                                                  0.13545238561853126                                                  0.21254249654970295                                                   0.5601100970167915                                                  0.018269469223373403                        
