#                               k_frame                                                                mesh_V                                                               im_ener                                                                im_err                                    reg_discrete-equilibrated_ciarletgeymonatneohookean_0.05_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.05_ener
                                   0                                                             0.359999999999997                                                            0.0                                                                   0.0                                                                   0.0                                                                   0.0                                 
                                   1                                                             0.3565791172186011                                                   0.01798377470531961                                                   0.028405457382721596                                                  0.04014747790581497                                                  0.0011266074165371094                        
                                   2                                                             0.3525557435533793                                                   0.018811428363185414                                                  0.029712740258057358                                                  0.06192176745605755                                                  0.0001486882426282132                        
                                   3                                                            0.34949836622271585                                                   0.018343377374069127                                                  0.028973451502379684                                                  0.07358234955907493                                                  0.0005187644615450149                        
                                   4                                                             0.3472544274770268                                                   0.02559183295043008                                                   0.040422421439929426                                                  0.04789734110688939                                                  0.00017846615282268998                       
                                   5                                                            0.34445222810876874                                                   0.021801897678291226                                                  0.03443620071485722                                                   0.08477461109800564                                                   0.004189863610230663                        
                                   6                                                            0.34118340214682574                                                   0.02028321175021096                                                   0.032037429093509984                                                  0.11844671255162353                                                   0.006153868298125957                        
                                   7                                                            0.33787877493626833                                                    0.0242079459762216                                                   0.03823656540511408                                                   0.13217038020402344                                                   0.010387146526277868                        
                                   8                                                            0.33477765350164773                                                   0.017874883374618934                                                  0.028233463009779917                                                   0.1477863578942036                                                   0.012210321869015524                        
                                   9                                                            0.33178144297663403                                                   0.02424360798795595                                                    0.0382928937216717                                                   0.16018790955474455                                                   0.015384927957455306                        
                                   10                                                            0.3285591417194661                                                   0.021134937962922463                                                  0.033382734683318496                                                   0.1808239153185919                                                   0.017559283808130124                        
                                   11                                                           0.32574843471464465                                                   0.02254963812483774                                                   0.03561726029415853                                                   0.21972972402914415                                                   0.00782493290978515                         
                                   12                                                            0.322918846108905                                                    0.024920242552612503                                                  0.03936164122351528                                                    0.2519586396390978                                                   0.010086658350672389                        
                                   13                                                           0.31951117110229027                                                   0.02629003193567807                                                   0.04152523004630364                                                   0.27367174010205325                                                   0.009438199931134934                        
                                   14                                                            0.3159106675219624                                                   0.023702306629999986                                                  0.03743790566123524                                                   0.29330471908378786                                                   0.03238528635993897                         
                                   15                                                            0.3129639206516939                                                   0.024022136767099654                                                  0.03794307887864701                                                    0.3555028352804145                                                   0.009330763762992817                        
                                   16                                                            0.3102522224549206                                                   0.018131683810986888                                                  0.028639080516151175                                                   0.3597375922395576                                                   0.009714947409097886                        
                                   17                                                           0.30667827973138523                                                   0.02269045562085618                                                   0.03583968219653646                                                    0.3827523637079348                                                   0.011215572946028745                        
                                   18                                                            0.3040960600348367                                                   0.020440440895458822                                                  0.03228577327363023                                                    0.4200384996990062                                                   0.013288890453852488                        
                                   19                                                            0.3011177157095385                                                   0.02266562306755331                                                   0.03580045906089852                                                    0.4435295518581961                                                   0.01612109628981024                         
                                   20                                                            0.297509643259136                                                    0.025937634242827596                                                   0.0409686162202267                                                   0.45991513942016926                                                   0.018508862207792527                        
