#        k_frame                  mesh_V                 im_ener                  im_err        
            0               0.3600000000000002             0.0                     0.0          
            1               0.3557990060644973     0.12046042686617693     0.18556195388428398  
            2              0.35296294737882494     0.12162902990221586     0.18736211571604797  
            3               0.3489674720108351     0.12087495645289073     0.18620051147580666  
            4              0.34535272889622465     0.12208590104932045     0.18806589790357306  
            5               0.3408840028776945     0.12090639612333852     0.18624894237406547  
            6               0.341374419602774      0.11926380103847438     0.18371862464800656  
            7              0.33441510219716325     0.11944820144077678     0.18400268224134628  
            8              0.33361835075384166     0.11990552808572892      0.1847071660955745  
            9              0.33346878885869086     0.12244635693267931     0.18862115824711695  
            10             0.33087157894343194     0.12208732056206009     0.18806808457652768  
            11             0.32377287388521625     0.12332221361290663     0.18997036214032692  
            12             0.32364655134602005     0.12117382049587949      0.1866608933390086  
            13             0.31970102165511777     0.12265838233715626     0.18894777047447983  
            14             0.31657710696925684      0.1218243392970472     0.18766297794823253  
            15              0.312756721498374      0.12278820939293063     0.18914776114995122  
            16             0.30967016625952737     0.11856832106803829     0.18264728009478762  
            17             0.30689901666567604     0.12130372463760394      0.186861002760693   
            18              0.3039177413580013     0.12163418351464504     0.18737005454224012  
            19               0.29895037642603       0.120092797544566      0.18499564329583604  
            20              0.2968319696734028     0.12123570345976156     0.18675622027739694  
