#        k_frame                  mesh_V                 im_ener                  im_err        
            0              0.35999999999999727             0.0                     0.0          
            1               0.351515040882306       0.1306513286377947     0.19422182215672906  
            2              0.34458210924918115     0.13434148969597368      0.1997074900963048  
            3              0.35060578835444184     0.13023912713918234     0.19360905742642792  
            4              0.34453085548546725     0.13441991994596453     0.19982408183880185  
            5              0.34133915568756135     0.13665463905089256     0.20314613926518169  
            6               0.3510502090337683      0.1371394106364278      0.2038667842188467  
            7               0.342526086264466      0.13725965922350333     0.20404554167915798  
            8              0.33511386073132593      0.1378673430566886      0.2049489038003625  
            9               0.3188469586843789       0.14046489027923      0.20881032916786696  
            10              0.3119730963162491      0.1425342967379048      0.2118866384360335  
            11              0.3224219415989917     0.14235828082094965      0.2116249791595757  
            12             0.31301444351107127     0.14324419892654908     0.21294195488837347  
            13             0.31698134306917913     0.14333710508281644     0.21308006602086607  
            14             0.31859337047856395     0.14043770577020817     0.20876991760120547  
            15              0.3283644098982189     0.14588349655562632     0.21686544499044835  
            16              0.3250614545209729      0.1419452705585431     0.21101101214852136  
            17              0.3195179477018677     0.14046364827033614     0.20880848283968173  
            18              0.2903997199914521     0.14254398543435323     0.21190104132269497  
            19              0.2839921055406879     0.14670238553287304      0.218082777496464   
            20              0.2752347324278017     0.14250378866486485     0.21184128617212553  
