#        k_frame                  mesh_V                 im_ener                  im_err        
            0              0.35999999999999727             0.0                     0.0          
            1              0.35449743895684954     0.13527755825897209     0.20265090266017843  
            2              0.33802693838727743     0.13653166324698632      0.2045295994013274  
            3              0.34467571339026465     0.13908539276600052      0.2083551828819772  
            4              0.35004957012867105      0.1376993954792242     0.20627890648502983  
            5              0.34693137611978137     0.14103039585146657      0.2112688711242795  
            6               0.3492763199599415     0.14073935768355997     0.21083288493267535  
            7               0.3406936773638967     0.14209413451031971     0.21286239189879289  
            8               0.3308821487876471     0.13956749280504954     0.20907738698843192  
            9              0.32643371081065853     0.13994127408454088      0.2096373254930979  
            10              0.3222012711413497      0.1408907110615728     0.21105961802181236  
            11              0.3263316498837468      0.1434382598439406     0.21487594252501896  
            12              0.330661742751375      0.14701292515544043     0.22023092646623318  
            13              0.3234343659004518     0.14277297665368663     0.21387932312439736  
            14              0.3372678107727242     0.14208202931792563     0.21284425786239314  
            15              0.3295705612428112      0.143241777944375      0.21458160520243713  
            16              0.3264150870665847     0.14937051025430892     0.22376267818124612  
            17             0.31498134945861617      0.1437444534315477     0.21533463210898196  
            18             0.31536948140596655     0.14718126039759163     0.22048309903062968  
            19             0.31530519302871823     0.14761306947371294      0.2211299653710564  
            20             0.29765157103396117     0.14739232096381838     0.22079927574768676  
