#        k_frame                  mesh_V                 im_ener                  im_err        
            0               0.3600000000000002             0.0                     0.0          
            1               0.3552558562940353     0.12090448489266226     0.18545099252947192  
            2              0.35285617146646164     0.11849996264172802     0.18176278329231388  
            3               0.3457213703713351     0.12118176524785876     0.18587630278265044  
            4               0.3471330283573661     0.12255604574886513     0.18798426166566287  
            5               0.347435186142499      0.11913190894175839     0.18273210274038898  
            6              0.34149879693627017      0.1208077662477173     0.18530263931728902  
            7               0.3365919515297837     0.12018542515624829     0.18434805294932038  
            8               0.3309690756317827     0.11983508879713677     0.18381068474851234  
            9              0.32935173094733355     0.11922252012218844      0.1828710879348583  
            10              0.326359695510599      0.12114706399333754     0.18582307579029617  
            11             0.32450940877119816      0.1204427369375298     0.18474273413315362  
            12             0.31998454582658614     0.12005850912667965       0.18415338106703   
            13              0.3172897016680058     0.12103029197637993     0.18564396344004977  
            14              0.3159763346392761     0.11945648146898767      0.1832299527364078  
            15              0.3107732992886716     0.12592055767671403     0.19314496415697877  
            16             0.30846265722411964      0.1209637296298841      0.1855418658773853  
            17             0.30485946329322733     0.12058667106212474      0.1849635094525199  
            18              0.3022190338781576     0.12144387784305401     0.18627834776035818  
            19              0.2977051760821075      0.1206544228009087     0.18506743138076132  
            20             0.29531867814250257     0.12225766977736802     0.18752659361381013  
