#                              k_frame                                                               mesh_V                                                              im_ener                                                               im_err                                    reg_discrete-equilibrated_ciarletgeymonatneohookean_0.1_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.1_ener
                                  0                                                           0.35999999999999727                                                          0.0                                                                  0.0                                                                  0.0                                                                  0.0                                 
                                  1                                                           0.35664878130782246                                                  0.01816616543617794                                                  0.028671254061854567                                                 0.022897846956119957                                                0.00010473557396471378                       
                                  2                                                           0.35269581624968893                                                  0.019030227542346744                                                 0.030034984027775168                                                 0.04261329152665525                                                 0.0002294769502071713                        
                                  3                                                            0.3496153785752228                                                  0.018582656317670466                                                 0.029328592338315314                                                 0.048206750935315595                                                0.00032559289342901315                       
                                  4                                                           0.34731638199391834                                                  0.02574934202457281                                                  0.04063961267477276                                                  0.028620212779683185                                                0.00011475985373043528                       
                                  5                                                           0.34440963189805146                                                  0.021679006803501256                                                 0.03421549330570403                                                  0.023244051502401598                                                0.0003058320122559316                        
                                  6                                                            0.3411377730615598                                                  0.01999448964811941                                                  0.031556857420041474                                                 0.031947697915057985                                                0.0048856675973453795                        
                                  7                                                            0.3378228156141724                                                  0.023949725028055185                                                 0.03779931727492836                                                  0.032668738211940385                                                  0.0021999204148938                         
                                  8                                                            0.3347186448659907                                                  0.017365813720212894                                                 0.027408076784960683                                                  0.0336508662061942                                                 0.0004981445085113254                        
                                  9                                                           0.33163282998258375                                                  0.02378821427648911                                                  0.03754440845511491                                                  0.04131955044807332                                                 0.0015863400488659635                        
                                  10                                                          0.32840937583693647                                                  0.02042481905715588                                                  0.03223603673612328                                                  0.03996786293549284                                                  0.010658011325130057                        
                                  11                                                           0.3256671140721773                                                  0.02164915906047552                                                  0.034168385278064935                                                  0.0516416006384712                                                  0.062045631529587655                        
                                  12                                                           0.3229896670853427                                                  0.02383399321479299                                                  0.03761666033322335                                                  0.050914214299043865                                                 0.014827481050653943                        
                                  13                                                           0.319448972679684                                                   0.025360556478290032                                                 0.04002600111144023                                                  0.05942750419822829                                                  0.05633130216876646                         
                                  14                                                          0.31565154730073974                                                  0.022586221559319816                                                  0.035647330136879                                                   0.07511826163968985                                                  0.06574604816810631                         
                                  15                                                           0.3129863498033338                                                  0.02271493591995792                                                   0.035850477143782                                                   0.06334304219715578                                                  0.047891173604500646                        
                                  16                                                          0.31013234360959563                                                  0.01694496841339837                                                  0.026743866016055728                                                 0.06348761399517523                                                  0.02857765019321767                         
                                  17                                                          0.30642917288477084                                                  0.020871793463884656                                                 0.03294148648111712                                                  0.08656922247919431                                                  0.07461527561127851                         
                                  18                                                           0.3042329456496627                                                  0.017584427591579573                                                 0.027753110186171322                                                 0.06641777881861728                                                 0.0038525585626060324                        
                                  19                                                          0.30116618268476253                                                  0.020144829402571247                                                 0.03179413530406323                                                  0.08020877818711603                                                  0.032659671226747886                        
                                  20                                                           0.2974879164351535                                                  0.02274574316614382                                                  0.03589909953387556                                                  0.08410709819140426                                                 0.0033227645416065866                        
