#        k_frame                  mesh_V                 im_ener                  im_err        
            0               0.3600000000000002             0.0                     0.0          
            1              0.35077714439395663     0.16998024945257217     0.25904317523786635  
            2               0.3490235084090233      0.1683468445068743     0.25655393072301536  
            3              0.34073072017471945     0.16975123294412117      0.2586941631395661  
            4               0.3411895452332719      0.1731040856089768      0.263803777951911   
            5              0.34389804003716634     0.17286776991907446     0.26344364218985644  
            6              0.33735602172424856     0.17508878404508904      0.2668283798479307  
            7              0.33313255334824815     0.17166609483617146      0.2616123369053782  
            8              0.33290096179109935     0.17484213543631164      0.2664524971263117  
            9               0.3247181018562426      0.1742486513393139     0.26554805084249583  
            10             0.32228453119775885     0.17118308627819112      0.2608762509722816  
            11              0.3215207422443889      0.1700812097411649      0.2591970347233902  
            12             0.31928333169138573     0.17465290543822454     0.26616411809573254  
            13              0.313410724879159      0.17701202320115014      0.2697593202326656  
            14              0.3084491701618448     0.16937038488646675     0.25811376576719075  
            15              0.3119643553287523     0.17217648461296509     0.26239015073266325  
            16             0.30591658032927044     0.17373631574903597     0.26476727167244296  
            17             0.30071955050073557     0.17434685435012562      0.2656977083457676  
            18             0.30108206528386156     0.16998760784552405      0.2590543891376049  
            19             0.29570074838526744     0.16766252357397118     0.25551105269505703  
            20              0.293940917534153      0.17192944425114196      0.2620136709949015  
