#        k_frame                  mesh_V                 im_ener                  im_err        
            0              0.35999999999999727             0.0                     0.0          
            1              0.35042235525314386     0.09110475922019527      0.1405780634612877  
            2              0.34574175918134675     0.09375294690048577     0.14466431646237962  
            3              0.33803497100239016     0.09416399807771883     0.14529858385931377  
            4               0.3391899482069978     0.09460985410405313      0.1459865564449515  
            5               0.3345226576102303     0.09695022864964647      0.1495978422241984  
            6               0.3298595945324294     0.09769648062208634     0.15074933703125024  
            7               0.3325088832141408      0.0967363661197009      0.1492678443122999  
            8               0.3354975041099873     0.09535280813442737      0.1471329624035945  
            9              0.32817874844829126     0.09502859826393517     0.14663269440290014  
            10              0.3171721755887728     0.09485505331042875     0.14636490802493007  
            11              0.3149962854993684     0.09495275495201616     0.14651566532552457  
            12              0.3085011583000961     0.09862395817446565     0.15218046971118157  
            13             0.29725303521649393     0.09895735661425725      0.1526949160192349  
            14             0.30493357586295555     0.10024841538862395     0.15468706817318015  
            15             0.29665335777641977     0.09608762425268785     0.14826681125835664  
            16              0.2958405452447578      0.1009958377342456     0.15584036890998615  
            17              0.2899960132663816     0.09675227758397444     0.14929239629897492  
            18             0.29075397840752243     0.10150958038778764     0.15663309310980372  
            19              0.2944382338246096     0.09854236612732586     0.15205457011955836  
            20              0.2878732265411887     0.09985582845541355      0.1540812917979028  
