#                               k_frame                                                                mesh_V                                                               im_ener                                                                im_err                                    reg_discrete-equilibrated_ciarletgeymonatneohookean_0.05_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.05_ener
                                   0                                                             0.359999999999997                                                            0.0                                                                   0.0                                                                   0.0                                                                   0.0                                 
                                   1                                                             0.3554619979750153                                                   0.12596784172062106                                                   0.19490506096308866                                                    0.5188214172198574                                                   0.024834176703176527                        
                                   2                                                             0.3516440146148611                                                   0.12629091940881954                                                   0.19540494629615482                                                    0.5411213097693227                                                  0.0031077461004019673                        
                                   3                                                             0.3479319668745026                                                    0.1272361182995114                                                   0.19686741516833828                                                   0.48062994027850836                                                   0.005149597774817855                        
                                   4                                                            0.34823898304181194                                                    0.1279750240842553                                                   0.19801069487412934                                                   0.49339258627555915                                                   0.02178596077666689                         
                                   5                                                             0.3442569811829173                                                   0.12565525352378207                                                    0.1944214056052683                                                    0.5034023619117707                                                   0.011233735050855027                        
                                   6                                                             0.3409862475793154                                                   0.12793881307584226                                                   0.19795466701252695                                                    0.4327360333868932                                                   0.06995243808137394                         
                                   7                                                            0.33904107972619235                                                   0.12903202837025918                                                   0.19964615581390432                                                    0.5251903420005382                                                   0.009510499357599792                        
                                   8                                                            0.33475037964346577                                                    0.1273697858121187                                                   0.19707423362563384                                                   0.47941118949812916                                                    0.030765561875195                          
                                   9                                                             0.3312020678521706                                                   0.12802854192116678                                                    0.198093500907188                                                    0.49751957603245545                                                   0.026395458193783684                        
                                   10                                                           0.33086274179012504                                                   0.13102443287778243                                                    0.2027289245324731                                                    0.6215856104348406                                                   0.07302308826624253                         
                                   11                                                           0.32654862691291664                                                    0.129313756636241                                                    0.20008206282085295                                                    0.525771417897952                                                    0.050876942621729586                        
                                   12                                                           0.32407930686147823                                                   0.12801754814712663                                                    0.1980764906752888                                                    0.4565714751755449                                                   0.08516319412181332                         
                                   13                                                           0.32024804609367297                                                   0.13131052627589213                                                   0.20317158553577405                                                    0.7810006849620503                                                   0.08309856696066502                         
                                   14                                                            0.3177174414555666                                                   0.13235942154327174                                                   0.20479449971164704                                                    0.9388713984474883                                                   0.09737591365536644                         
                                   15                                                            0.3132548698462947                                                    0.1290408165360411                                                   0.19965975339535116                                                    0.5328957792759038                                                   0.08938118805901639                         
                                   16                                                            0.311434031796938                                                    0.13053351217034337                                                   0.20196934233193287                                                    0.995940466347801                                                    0.03282097791541305                         
                                   17                                                            0.3077170978156005                                                    0.1277245167470326                                                   0.19762309477583304                                                    0.5269690463382454                                                   0.09911526220738993                         
                                   18                                                           0.30509884892470096                                                   0.12838169206347774                                                   0.19863991615949422                                                    0.6448563438483707                                                    0.0916685896368007                         
                                   19                                                           0.30162840120162127                                                   0.12929616828975043                                                   0.20005484906773818                                                   0.47729418747072455                                                    0.0564161039939738                         
                                   20                                                           0.29800972189957214                                                   0.13068795164047878                                                   0.20220830041782759                                                    0.7665545930535762                                                   0.10249189518823586                         
