#        k_frame                  mesh_V                 im_ener                  im_err        
            0               0.3600000000000002             0.0                     0.0          
            1               0.3570893236284405     0.12047133596932853     0.18832271010302368  
            2               0.3511380614124399     0.11953776488845513     0.18686333692840684  
            3               0.3487526394650508     0.11860857188742813     0.18541080763789813  
            4               0.3480682081262092     0.12406557696038951     0.19394128483496084  
            5               0.3444345346152339     0.12200012301596047     0.19071253435022403  
            6              0.33867519580565353     0.11913653581062217     0.18623612924699726  
            7              0.33814003159633266     0.12340796406445483      0.1929132938878641  
            8              0.33715175249083507      0.118621434813563       0.1854309151687899  
            9               0.3333735444697496     0.12355208216793297     0.19313858160135655  
            10             0.33041563612265085     0.11972029076383124     0.18714866428232205  
            11              0.3260110881150834     0.12212116410635149     0.19090174770950866  
            12              0.3247080156021621      0.1208214861437519     0.18887007042952694  
            13             0.31841653097435263     0.12052217994352366     0.18840219021284224  
            14             0.31548466556678245     0.11979897283403233     0.18727166134695622  
            15              0.3134594070531466     0.12252928923399879      0.1915397354057624  
            16              0.3094411903176041     0.12137646179424251      0.1897376172007206  
            17              0.307695714318527      0.11786613793806189     0.18425022306985833  
            18              0.304525703307253       0.1190704600481005      0.1861328385632003  
            19              0.3005343552119876      0.1170211765826621      0.1829293660286305  
            20              0.2960743697107602     0.12294393090711762     0.19218790986963047  
