#        k_frame                  mesh_V                 im_ener                  im_err        
            0              0.35999999999999727             0.0                     0.0          
            1              0.35470060057765934     0.05084729545675944     0.07971540434754058  
            2              0.34974021289245366     0.05271024123872483     0.08263602136272097  
            3               0.3481934793022804     0.052930752431202904    0.08298172586310086  
            4               0.3466842632756979     0.05519848181487824     0.08653693884240687  
            5               0.3434064006386878     0.05379231475107901     0.08433243268206893  
            6               0.3393000956731408     0.05491153469574743     0.08608707999696785  
            7               0.3365484032230808     0.05456335338359885     0.08554122177904583  
            8              0.33165188317984917     0.05108700333509982     0.08009120428489308  
            9              0.32953960084914974     0.05391908583337973     0.08453117694160917  
            10             0.32571014095771106     0.05292161092033045     0.08296739433909356  
            11              0.3240304884659039     0.055092184742519236     0.0863702925335336  
            12              0.3215937229537055     0.05688824439155762     0.08918604939669166  
            13              0.3172979385355036     0.05594567094665662     0.08770833809243095  
            14             0.31181966566303027     0.05395035043356858      0.0845801917461023  
            15             0.31207982480871105     0.057009951596958916     0.0893768548073516  
            16             0.30725504110164253      0.0534178181619976     0.08374531891805789  
            17              0.3040573723018937     0.05548307506459543      0.0869831074295853  
            18             0.30149484007407173     0.054236148096935756    0.08502824854228473  
            19               0.29844943403893      0.05482847588933176     0.08595686527701918  
            20              0.2927570680612546     0.056137847195171044     0.0880096207313345  
